,descVec,wordIdVec
9112,"[2427, 3209, 3954, 4687, 2202, 0, 2433, 3324, 2591, 2034, 180, 1340, 1642, 2671, 3817, 1312, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9113,"[4937, 4863, 1633, 2456, 1340, 40, 3836, 4086, 2427, 3209, 3954, 4687, 5031, 4774, 3078, 2796, 4089, 2464, 5207, 3149, 971, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9114,"[3653, 3309, 2427, 3954, 4687, 3210, 4845, 4726, 295, 4468, 4669, 3005, 2046, 774, 4013, 0, 436, 5295, 2544, 2711, 4624, 5283, 2427, 4014, 2331, 3137, 4624, 5283, 4664, 3472, 3605, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9115,"[4095, 2033, 1556, 3412, 1423, 1597, 40, 2343, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 3521, 5139, 3149, 322, 2562, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9116,"[2799, 2031, 1396, 1423, 40, 3800, 4086, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5041, 3149, 971, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9117,"[2427, 3209, 3954, 4687, 4730, 4774, 0, 4845, 4726, 3508, 4509, 4525, 3643, 4539, 2695, 4866, 2576, 4626, 1424, 5244, 1390, 382, 2002, 3160, 322, 2409, 4794, 3324, 2580, 3137, 3484, 2776, 4523, 4132, 3332, 3602, 191]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
9118,"[2427, 3209, 3954, 4687, 3596, 1292, 3324, 3210, 4845, 4726, 2433, 3324, 3450, 4541, 3752, 322, 4628, 3149, 3137, 4624, 5283, 3450, 3174, 3663, 3135, 3602, 191, 4624, 5283, 3759, 793, 797]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9119,"[2427, 3209, 3954, 4687, 3210, 4726, 2328, 1541, 40, 1200, 1659, 4153, 2584, 1674, 1423, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9120,"[2427, 3954, 4687, 3210, 4726, 2027, 2048, 4384, 772, 40, 2865, 1497, 3078, 4232, 1642, 4628, 3602, 191, 3135, 2866]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9121,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4501, 4626, 1340, 2706, 1420, 3215, 180, 772, 3215, 4773, 3590, 4644, 2983, 5030, 3215, 1360, 3759, 4624, 5283, 791, 4781, 5327]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9122,"[4937, 4943, 197, 180, 2045, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3521, 5184, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9123,"[2427, 3954, 4687, 3210, 4726, 3661, 3078, 2027, 2048, 4384, 3521, 3722, 1894, 4525, 4539, 4847, 4264, 3799, 322, 4628, 3149, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9124,"[3487, 0, 4384, 2031, 1642, 1200, 40, 4353, 2427, 3209, 3954, 4687, 5031, 4774, 3078, 2797, 3137, 2796, 3310, 4089, 2464, 5096, 3149, 1306, 2560, 3135, 3602, 191, 3324, 2580]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9125,"[2427, 3209, 3954, 4687, 4540, 4027, 1341, 1642, 2553, 3324, 4845, 4726, 3586, 4854, 1306, 2544, 3149, 3602, 191, 4624, 5283, 3759, 793, 3137, 4546, 2488]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9126,"[2427, 3954, 4699, 4726, 4841, 3151, 3649, 3983, 4945, 3928, 3983, 1200, 40]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
9127,"[2427, 3954, 4687, 3927, 4943, 1343, 3060, 4213, 2849, 3361, 4626, 3156, 3586, 3135, 3844, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9128,"[2427, 3209, 3953, 4687, 757, 1837, 180, 772, 2435, 4217, 2464, 1889, 2433, 3324, 2025, 4541, 322, 4797, 3149, 3137, 4546, 2703, 4118, 3332, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9129,"[2427, 3953, 4687, 4845, 4726, 2603, 2706, 1642, 2576, 1200, 40, 322, 4797, 3149, 3586, 3135, 2944, 3137, 4546, 2616, 2485, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9130,"[2427, 3209, 3954, 4687, 2910, 0, 2433, 3324, 4502, 4499, 4326, 1423, 1420, 3106, 3411, 3330, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9131,"[2427, 3209, 3954, 4687, 2711, 4760, 5288, 4809, 2329, 1200, 40, 1200, 1659, 4167, 2584, 1642, 3660, 4546, 3894, 4525, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9132,"[2427, 3954, 4687, 4845, 4726, 2337, 2414, 1633, 2456, 2781, 180, 1423, 4878, 1423, 40, 3642, 180, 772, 2435, 4650, 781, 3513, 3135, 3602, 191, 4546, 3759, 800, 3385, 3143, 4631, 2715, 91, 806]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9133,"[4937, 4943, 1642, 3440, 772, 4901, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5181, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9134,"[3882, 772, 40, 1603, 4945, 3437, 4351, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5164, 3149, 1306, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9135,"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4829, 2482, 1340, 40, 180, 772, 4179, 2584, 1830, 2083, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9136,"[2427, 3954, 4687, 4845, 4726, 2416, 2540, 5025, 3971, 2337, 2433, 3324, 2616, 1894, 2606, 322, 4628, 3149, 2464, 2357, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9137,"[2427, 3954, 4687, 2711, 4760, 5288, 4809, 3078, 1937, 3137, 4624, 5283, 1938, 4715, 4622, 2433, 3324, 1934, 4147, 3291, 3928, 3586, 3279, 3602, 191, 322, 4797, 3149, 4624, 5283, 3759, 797]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9138,"[2427, 3209, 3954, 4687, 0, 4079, 1340, 40, 180, 1423, 1642, 3089, 2545, 3817, 1312, 2246, 3135, 3602, 191, 3124, 1949, 2050]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9139,"[2427, 3954, 4687, 3778, 24, 1659, 40, 40, 1340, 1642, 1163, 2545, 4219, 3817, 1312, 2284]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9140,"[2427, 3209, 3954, 4687, 5031, 4774, 4384, 4626, 772, 40, 2706, 1642, 3521, 4766, 774, 3135, 3602, 191, 2641, 3137, 4541, 3177, 4132, 5349, 5345, 4624, 5283]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9141,"[2427, 3954, 4687, 4720, 3149, 1306, 4797, 1756, 3602, 191, 3660, 4624, 5283, 2488, 3759, 4624, 5283, 793]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9142,"[2427, 3209, 3954, 4687, 0, 4305, 3825, 4325, 1334, 1556, 3111, 3817, 1587, 3434]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
9143,"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4809, 2329, 772, 40, 180, 772, 4167, 2584, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9144,"[2427, 3954, 4687, 2711, 4760, 5288, 4809, 3779, 40, 180, 772, 4190, 1830, 3322, 979, 3061, 142, 803, 3660, 4546, 3894]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9145,"[2427, 3209, 3954, 4687, 2226, 2433, 3324, 4305, 4945, 40, 1200, 1423, 1603, 3099, 3411, 3759, 793, 3137, 4546, 1949, 2050, 4525, 4304, 754, 1311, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9146,"[2427, 3953, 4687, 2711, 4760, 5288, 4809, 3078, 1937, 3137, 4624, 5283, 1938, 4715, 4622, 2433, 3324, 1934, 4147, 3291, 3928, 3586, 3278, 3602, 191, 322, 4797, 3149, 4624, 5283, 3759, 793]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9147,"[3509, 2978, 4625, 3757, 4392, 3145, 4845, 4726, 0, 3787, 1028, 1026, 4439, 594, 4735, 1266, 3737, 143, 3123, 144, 4439, 604, 4735, 1498, 3737, 324, 3123, 325, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9148,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4384, 4626, 1423, 40, 2706, 1642, 3215, 180, 772, 3215, 4773, 5030, 3215, 572, 3759, 4624, 5283, 791, 4781, 5327]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9149,"[2427, 3954, 4687, 2746, 2763, 4878, 772, 40, 1642, 4235, 1041, 344, 3149, 3135, 3602, 191, 3137, 4939, 3472, 0, 3449, 4624, 5283]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9150,"[4806, 3403, 3954, 4687, 5031, 4774, 4525, 3489, 4024, 3488, 1597, 1520, 5244, 507, 2464, 5319, 3737, 800, 3737, 4428, 1908, 3011, 1404, 2068]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9151,"[2427, 3209, 3954, 4687, 2100, 0, 2433, 3324, 3551, 4945, 772, 40, 1200, 1603, 3092, 3411, 3817, 1312, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9152,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4024, 4626, 772, 40, 2706, 1830, 772, 3215, 180, 772, 3215, 4773, 5030, 3215, 1231, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9153,"[3509, 5338, 2569, 3585, 4760, 3954, 4687, 3476, 4465, 3571, 1601, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
9154,"[2427, 3954, 4687, 2337, 2414, 435, 2456, 2781, 1423, 4878, 180, 3135, 3602, 191, 4546, 3759, 797, 3361, 610, 3143, 4631, 2715, 1659, 804]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9155,"[2427, 3954, 4687, 2711, 4760, 5288, 4809, 3779, 772, 40, 180, 772, 4181, 1642, 1117, 1213, 1240, 3737, 797, 3061, 804, 3660, 4546, 3894]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9156,"[2427, 3209, 3954, 4687, 4525, 4539, 4529, 1840, 1340, 40, 3083, 671, 1642, 2464, 3967, 3737, 793, 3737, 3345, 1908, 3344, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9157,"[3509, 2978, 4702, 2081, 24, 3488, 3330, 183, 5255, 2456, 3817, 1527, 245, 3135, 3602, 191, 3124, 1949, 2050, 4525, 4264, 1884]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9158,"[2427, 3209, 3954, 4687, 2185, 0, 4387, 2027, 180, 1340, 1642, 3098, 3817, 1312, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9159,"[2427, 3953, 4687, 3752, 1200, 4878, 4395, 772, 40, 3660, 4624, 5283, 4355, 4262, 3472, 3182, 2461, 3332, 3135, 3602, 191]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9160,"[3509, 2978, 4625, 3757, 4392, 3145, 4845, 4726, 0, 3788, 207, 1522, 4439, 609, 4735, 1782, 3737, 94, 3123, 96, 4439, 603, 4735, 1490, 3737, 324, 3123, 325, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9161,"[2427, 3954, 4687, 4015, 1840, 4845, 4726, 4841, 3151, 4730, 4774, 5324, 4628, 2076, 4626, 1200, 40, 2616, 1894, 4005, 3000, 3256, 2603, 322, 4628, 3149, 2464, 2929, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
9162,"[2799, 2031, 380, 3412, 1200, 1815, 40, 2061, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5062, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9163,"[3882, 3169, 0, 3882, 1423, 40, 1830, 3435, 2595, 1930, 4216, 2427, 3209, 3954, 4687, 5031, 4774, 3078, 2796, 0, 3137, 3198, 3198, 3472, 3304, 4089, 2464, 5156, 3149, 1306, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9164,"[2427, 3954, 4687, 2860, 322, 4797, 3149, 1728, 3602, 191, 3660, 4624, 5283, 2488, 3605]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9165,"[2427, 3209, 3954, 4687, 0, 2337, 3971, 1200, 40, 1200, 1642, 3090, 3817, 1000, 1961, 3135, 3602, 191, 3124, 1949, 2050]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9166,"[2427, 3209, 3954, 4687, 4845, 4726, 3308, 3215, 5031, 4774, 2711, 4760, 5288, 4809, 2337, 4395, 180, 1642, 180, 772, 1360, 322, 4628, 4794, 3135, 3602, 191, 3137, 4624, 5283, 4354, 4393, 2461, 3332]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9167,"[2427, 3954, 4687, 3324, 2588, 3752, 3535, 1633, 2456, 2781, 180, 1423, 4878, 1340, 40, 3642, 1200, 1659, 2435, 2539, 702, 3513, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9168,"[2427, 3209, 3954, 4687, 1972, 0, 2433, 3324, 2337, 180, 1423, 1642, 3100, 3817, 1000, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9169,"[2427, 3209, 3954, 4687, 4845, 4726, 3779, 180, 180, 772, 4190, 1830, 1931, 701, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9170,"[2427, 3209, 3954, 4687, 2264, 15, 3324, 4079, 1423, 40, 180, 1642, 1157, 2545, 754, 1311, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9171,"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4024, 4626, 772, 40, 2706, 1642, 3215, 180, 772, 3215, 4773, 5030, 3215, 1026, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9172,"[2427, 3209, 3954, 4687, 772, 40, 4113, 4525, 4539, 3529, 1642, 4650, 4002, 671, 180, 772, 40, 1466, 772, 3644, 3602, 191, 3137, 4546, 3007, 3332, 2711, 3954, 4687, 4722, 2568, 2978, 3360, 2706, 4760, 2565, 4713, 3655]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9173,"[2427, 4726, 3953, 4687, 2711, 4760, 5288, 4809, 3078, 1937, 3137, 4624, 5283, 1938, 4715, 4622, 2433, 3324, 1934, 4147, 3291, 3928, 3586, 3275, 3602, 191, 322, 4797, 3149, 4624, 5283, 3759, 791]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9174,"[5032, 3309, 2569, 3585, 4525, 3055, 2040, 5228, 772, 1517, 2464, 5300, 3135, 3602, 191, 3737, 797, 3737, 4428, 1884, 2902, 2007, 3149, 322, 2560]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9175,"[2427, 3209, 3954, 4687, 2135, 2433, 3324, 3551, 4143, 4863, 1423, 40, 180, 1396, 2674, 3411, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9176,"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4838, 2329, 1200, 40, 1200, 1659, 4167, 2584, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9177,"[2427, 3209, 3954, 4687, 2711, 4760, 5288, 4809, 2328, 1423, 40, 1200, 1659, 4165, 2584, 1673, 3361, 990, 3061, 803, 3660, 4546, 3894, 4525]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9178,"[2427, 3209, 3954, 4687, 4748, 3308, 3215, 4730, 4774, 2515, 4663, 3169, 1031, 5273, 5025, 4777, 1340, 4628, 4800, 1344, 4628, 3149, 3759, 4546, 797, 3124, 3240, 4324, 2461, 3332, 3195, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9179,"[2427, 3954, 4687, 3324, 2588, 3752, 3535, 1633, 2456, 2781, 40, 1423, 4878, 1597, 40, 3642, 1200, 1659, 2435, 2539, 322, 3513, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9180,"[2427, 3209, 3954, 4687, 2609, 3752, 3722, 1894, 4539, 4626, 1200, 40, 2706, 1642, 5030, 3215, 997, 3215, 1200, 1659, 4644, 2983, 5331, 5336, 4730, 4774, 3602, 191, 3124, 2616, 0, 3605, 3759, 4546, 800]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9181,"[2427, 3209, 3954, 4687, 2711, 4760, 5288, 4809, 3779, 180, 180, 772, 4184, 1642, 3361, 2734, 3061, 803, 3660, 4546, 3894, 4525]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9182,"[2427, 3954, 4687, 2422, 4730, 4774, 3586, 772, 5244, 2637, 772, 2, 184, 3752, 2027, 1226, 3724, 3137, 4624, 5283, 2876, 2408, 3630, 3004, 5348, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9183,"[2427, 3954, 4699, 4726, 4841, 3151, 3649, 3983, 4945, 3928, 1423, 40]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
9184,"[2427, 3954, 4687, 3210, 4726, 4024, 4628, 5273, 5334, 1815, 40, 410, 322, 2560, 3149, 2433, 3324, 3450, 4541, 4024, 3137, 2432, 4627, 3153, 3450, 3174, 3663, 2074, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9185,"[4937, 4943, 1642, 40, 3499, 3983, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5168, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
9186,"[4095, 2034, 1340, 40, 1830, 572, 4948, 2427, 3954, 4687, 4841, 3151, 5334, 4628, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5116, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
