descVec,wordIdVec
"[4937, 4863, 1396, 3412, 1597, 1541, 40, 4215, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3521, 5226, 3078, 2796, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4845, 4726, 4015, 1840, 2433, 3324, 2616, 1894, 4005, 3000, 3256, 2603, 322, 4628, 3149, 2464, 2930, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 3752, 2588, 3535, 1633, 2456, 2781, 1200, 4878, 772, 40, 3642, 1200, 1659, 2435, 2539, 971, 3513, 3135, 3602, 191, 4546, 793, 3361, 4565, 3143, 2711, 287]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3953, 4687, 2998, 3290, 2464, 2879, 3149, 1306, 2544, 52, 2544, 1603, 3737, 1937, 2800, 4264, 3799, 1884, 5323, 3135, 3602, 191]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3210, 4726, 2482, 1423, 40, 180, 772, 4157, 2584, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 2588, 3752, 4626, 1200, 40, 2706, 1642, 3215, 1200, 1659, 3215, 4644, 2983, 5030, 3215, 997, 3759, 4624, 5283, 791, 4781, 5327]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2799, 2031, 1396, 1541, 40, 3800, 4086, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5040, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2795, 2808, 3016, 1830, 3437, 772, 40, 4351, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 3078, 2796, 3521, 5101, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 772, 40, 1830, 1231, 180, 772, 4213, 2580, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3521, 5127, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2909, 2433, 3324, 4502, 4499, 4325, 1423, 1597, 1420, 3107, 3411, 3330, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4529, 3908, 2781, 1200, 4878, 772, 40, 3642, 180, 772, 2435, 4650, 1030, 3513, 1633, 2456, 3135, 3602, 191, 4546, 3759, 797, 3369, 3143, 4631, 2715, 1541, 804]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3324, 4529, 3908, 2781, 180, 1423, 4878, 1340, 40, 3642, 180, 772, 2435, 4650, 946, 1642, 3135, 3602, 191, 4546, 797]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 3983, 4539, 1052, 1603, 774, 2427, 3954, 4687, 4845, 4726, 5324, 4628, 2564, 2434, 2423, 3208, 3206, 3078, 2796, 4089, 2464, 4921, 3149, 1306, 2560, 3135, 3602, 191, 3324, 2580]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3752, 3209, 3954, 4687, 4845, 4726, 2711, 4760, 5288, 4809, 4395, 183, 40, 3660, 4624, 5283, 3126, 4738, 3481, 3472, 3181, 3135, 3602, 191]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4809, 1630, 2329, 1200, 40, 1200, 1659, 4167, 2584, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4384, 2027, 435, 2456, 2781, 1340, 4878, 180, 3135, 3602, 191, 4546, 3759, 800, 3369, 3143, 4631, 2715, 134, 804]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[5032, 3309, 2569, 3585, 4730, 4774, 3210, 4807, 4700, 2974, 1679, 3513, 265, 3149, 3124, 2971, 3472, 3004, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 2033, 1556, 3412, 1340, 1659, 40, 2341, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5132, 3149, 322, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 4079, 772, 40, 1200, 1642, 3114, 3411, 3817, 1312, 2252, 3135, 3602, 191, 3124, 1949, 2050]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 3983, 4943, 1830, 180, 2522, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 4089, 2464, 4925, 3078, 2796, 3149, 1306, 2560, 3135, 3602, 191]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4769, 1360, 2464, 259, 1545, 110, 3999, 3868, 3078, 4541, 3177, 4132, 3332, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2910, 2433, 3324, 4502, 4499, 4326, 1423, 1420, 3106, 3411, 3330, 754, 352, 3137, 4546, 1949, 2050, 4525, 4304, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2069, 4702, 3952, 3210, 4845, 4726, 2034, 4008, 3537, 4878, 2464, 1424, 2711, 4624, 5283, 2427, 3209, 3954, 4687, 3210, 4726, 3661, 3078, 3752, 0, 2332, 4767, 3737, 3463, 2049, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3583, 2467, 2564, 4795, 2715, 2569, 3585, 3131, 5299, 4845, 4726, 2711, 4760, 3657, 3204, 3149, 183, 3509, 3252, 4707, 1336, 3361, 66, 3061, 134, 804, 3737, 3130, 4264, 4147, 3769, 2392, 4621, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2715, 2577, 2417, 2711, 4760, 3657, 3204, 2427, 3209, 3954, 4687, 4845, 4726, 5031, 4774, 0, 4024, 1633, 2456, 2781, 180, 1423, 4878, 1340, 40, 3642, 572, 3135, 3602, 191, 3660, 4624, 5283, 4428, 1908, 3586, 1462, 180, 3149, 322, 2560]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 4845, 4726, 2613, 2603, 2706, 1642, 2576, 772, 40, 322, 4797, 3149, 3759, 4546, 793, 3602, 191]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3509, 2569, 3585, 5031, 4774, 2711, 4760, 5288, 4809, 3137, 4624, 5283, 3479, 0, 3586, 1345, 3135, 3602, 191]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
"[2427, 3954, 4687, 4628, 4018, 1898, 4845, 4726, 4841, 3151, 4730, 4774, 5324, 4628, 2076, 4626, 1200, 40, 2411, 2706, 4628, 2427, 1603, 4628, 2427, 3584, 4798, 322, 4628, 3149, 2464, 3915, 3737, 2616, 3603]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2027, 4384, 1340, 40, 4878, 4395, 3135, 3602, 191, 3586, 4201, 2712, 2069, 4702, 3952, 3660, 4624, 5283, 4428, 1884, 2902, 4626, 3361, 3736, 4546, 52, 800, 3061, 52, 806]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4501, 4539, 38, 4501, 1642, 1423, 2511, 2427, 3209, 3954, 4687, 5031, 4774, 3078, 2797, 3137, 2796, 3310, 4089, 2464, 5224, 3149, 322, 2560, 3135, 3602, 191, 3324, 2083]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3661, 3078, 4529, 4211, 4626, 772, 40, 2706, 1830, 3215, 180, 772, 3215, 4773, 3590, 4644, 2983, 5030, 3215, 1310]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3210, 4845, 4726, 4024, 2528, 2034, 0, 4886, 2781, 180, 3137, 4624, 5283, 2902, 3241, 3004, 5348, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4823, 2327, 2802, 40, 1200, 1659, 4180, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4525, 4539, 4384, 1200, 40, 384, 2464, 4375, 3737, 791, 3737, 3345, 1908, 3344, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2795, 2808, 3016, 1200, 40, 1642, 3436, 2004, 2427, 3954, 4687, 4841, 3151, 5324, 4628, 3210, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5262, 3149, 1306, 2560, 3135, 3602, 191, 3324, 2580]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2711, 4760, 5288, 4809, 2327, 2802, 40, 1200, 1659, 4170, 1642, 3322, 1071, 3737, 791, 3061, 802, 3660, 4546, 3894]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2090, 2433, 3324, 3551, 1423, 40, 180, 1603, 3087, 3817, 1312, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3596, 420, 3324, 3210, 4845, 4726, 2423, 3309, 4006, 322, 4628, 3149, 3137, 4624, 5283, 3450, 3174, 3663, 3135, 3602, 191, 4624, 5283, 3759, 793]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4506, 4525, 4541, 3928, 3647, 1200, 40, 1041, 4259, 1949, 180, 772, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2799, 2031, 380, 3412, 1200, 1815, 40, 2061, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 3078, 2796, 3521, 5062, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5288, 4809, 4930, 774, 4863, 1830, 3244, 3135, 3602, 191, 3737, 3605, 3137, 4624, 5283, 4246, 3759, 4546, 797, 4626, 3011, 1553, 2068]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
"[2427, 3954, 4687, 2433, 3324, 4721, 2463, 1921, 4862, 4013, 3586, 4453, 1749, 1306, 4628, 3149, 3124, 2488, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4506, 4525, 4541, 3646, 3646, 1340, 40, 946, 4259, 1949, 180, 772, 1642, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4525, 4539, 3343, 1840, 1200, 40, 3083, 1041, 1642, 2464, 3965, 3737, 791, 3737, 3345, 1908, 3344, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4525, 4539, 4024, 1200, 40, 3083, 1131, 1830, 2464, 1468, 3737, 791, 3737, 4428, 1884, 2902, 2007, 3149, 322, 4628]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3210, 4726, 4024, 4628, 5273, 5334, 1815, 40, 410, 322, 2409, 3149, 3137, 4624, 5283, 3450, 3058, 2461, 3332, 4952, 3631, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 3983, 4943, 1830, 180, 2522, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3521, 4925, 3078, 2796, 3149, 183, 2560, 3135, 3602, 191]","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 0, 3551, 4143, 4863, 1423, 40, 180, 1396, 2674, 3411, 2135]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3953, 4687, 4096, 772, 40, 1004, 180, 772, 1830, 322, 4797, 3149, 2464, 3814, 3124, 2642, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3882, 3169, 40, 1360, 40, 1504, 3769, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 4089, 2464, 5176, 3149, 971, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3403, 4683, 5035, 3954, 4687, 4024, 4525, 3488, 1541, 5244, 283, 2456, 4495, 3135, 3602, 191, 4546, 797, 3361, 4564, 3143, 2711, 287]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2427, 4726, 4452, 1840, 2464, 3311, 1008, 3135, 3602, 191, 3737, 3323, 4527, 4132, 3332, 3361, 3262, 4546, 77, 797, 3061, 61, 804]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2823, 2763, 2832, 4878, 772, 40, 1642, 4235, 1041, 4866, 344, 3149, 3135, 3602, 191, 3137, 4939, 3472, 0, 3449, 4624, 5283]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3509, 2569, 3585, 5031, 4774, 2711, 2412, 4643, 2464, 413, 1427, 3509, 3149, 3137, 3479, 3135, 5288, 4809, 3602, 191]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
"[2427, 3954, 4687, 3314, 4529, 1840, 2781, 180, 4878, 1423, 40, 3642, 180, 772, 2435, 4650, 671, 1633, 2456, 3135, 3602, 191, 4546, 797]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4937, 4943, 1642, 3437, 1423, 40, 3499, 3983, 2427, 3953, 4687, 4841, 3151, 4845, 4726, 4730, 4774, 3078, 2796, 3521, 5168, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 2033, 1226, 3412, 772, 183, 40, 4674, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 3521, 5050, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3953, 4687, 2828, 1642, 344, 3149, 3135, 3602, 191, 3137, 4939, 3472, 0, 3449, 4624, 5283]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
"[2715, 2577, 3954, 4687, 4643, 3590, 3146, 3509, 2569, 3585, 3590, 5031, 4774, 3485, 183, 3509, 3149, 2464, 1382, 3137, 3479, 5276, 3135, 5288, 4809, 3602, 191]",[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
"[4095, 2033, 1642, 3435, 1423, 40, 4215, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 3521, 5135, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4845, 4726, 4392, 3145, 2069, 4702, 3952, 180, 1520, 2416, 4878, 40, 32, 3137, 4624, 5283, 2465, 3176, 2716, 2470, 2600, 2854, 2716, 2318, 3334, 2051, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2320, 772, 52, 772, 3229, 2584, 1834, 2059, 3361, 656, 3759, 4546, 793, 3061, 803, 3660, 4546, 3893, 4525, 3135, 3602, 191]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 3210, 4726, 2711, 4760, 5288, 4809, 0, 1613, 2328, 1423, 40, 1200, 1798, 2584, 1673, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3587, 2978, 4841, 3151, 2568, 2978, 5026, 2565, 4713, 2696, 3298, 1589, 3149, 1200, 2560, 3660, 4546, 2837, 4671, 2868, 2780, 3135, 3602, 191, 2810, 3769, 2083]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2795, 1340, 40, 1642, 382, 2350, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 4730, 4774, 4089, 2464, 5260, 3078, 2796, 3149, 1306, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 3650, 3882, 4626, 1423, 40, 180, 772, 3215, 4773, 572, 4628, 2706, 1642, 3137, 4624, 5283, 4327, 3135, 2564, 3011, 2079, 5288, 4809, 3602, 191]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 2266, 0, 2433, 3324, 4079, 1642, 1168, 2545, 754, 1311, 3137, 4546, 1949, 2050, 4525, 4304, 754, 1311, 3759, 4546, 793, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3530, 4863, 1396, 3435, 1423, 1340, 40, 4105, 4068, 2427, 3954, 4687, 4841, 3151, 4845, 4726, 5031, 4774, 3078, 2796, 4089, 2464, 5069, 3149, 322, 2560, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2072, 2710, 5288, 4809, 4680, 2427, 3209, 2584, 4505, 4163, 3213, 5244, 1518, 772, 1491, 5244, 322, 1655, 1004, 3509, 3149, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 2053, 1992, 3124, 4939, 3472, 2622, 4321, 2014, 3737, 3449, 3759, 4546, 797, 3602, 191, 3149, 322, 4797]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3954, 4687, 5031, 4774, 3602, 191, 3661, 3078, 4024, 3210, 3215, 2706, 1597, 1423, 5256, 3035, 1423, 4628, 3759, 4624, 5283, 791, 4781, 5327, 3137, 4624, 5283, 4428, 1908]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4845, 4726, 4392, 3145, 2069, 4702, 3952, 3971, 4878, 772, 0, 435, 2456, 4628, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 5031, 4774, 3521, 4769, 2833, 3135, 3602, 191, 2641, 3137, 4541, 3177, 4132, 5349, 5345, 4624, 5283, 3737, 3759, 793]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2715, 2577, 5288, 4809, 3602, 191, 2711, 180, 3408, 3612, 2427, 4841, 3151, 5324, 4628, 3649, 3928, 2711, 4760, 3953, 4687, 3143, 4631, 2715, 91, 806, 3660, 4624, 5283, 4677, 3201, 4264, 1884, 3475]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4095, 2033, 1556, 3412, 1597, 1541, 40, 2584, 2057, 2427, 3954, 4687, 4841, 3151, 3210, 4726, 5031, 4774, 3078, 2796, 3521, 5129, 3135, 3602, 191]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[2427, 3209, 3954, 4687, 4529, 3908, 2781, 1423, 4878, 772, 3642, 180, 772, 2435, 4650, 1344, 3513, 1818, 2456, 3135, 3602, 191, 4626, 3361, 4546, 629, 3143, 4631, 2715, 1340, 806]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"[4624, 3952, 2569, 3585, 4845, 4646, 4730, 3206, 2711, 4760, 3954, 4687, 857, 0, 2387, 255, 5244, 869, 745, 268, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"[3509, 2978, 4702, 2081, 241, 2433, 3324, 4079, 3488, 1597, 1533, 3817, 1527, 3137, 4546, 1949, 2050, 4525, 4304, 3759, 4546, 797, 3135, 3602, 191]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
