descVec,wordIdVec
"[0, 3533, 4946, 1606, 3440, 1426, 43, 3503, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2800, 3140, 2799, 3177, 4092, 2467, 5085, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 3533, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 3555, 1343, 43, 183, 775, 4173, 1606, 3364, 918, 3064, 806, 3663, 4549, 3897, 4528, 1]","[0, 3555, 1]"
"[0, 2430, 3957, 4690, 4725, 3213, 4729, 2331, 1426, 43, 1665, 2459, 775, 3218, 1203, 1662, 3227, 325, 3516, 5239, 3978, 5039, 1139, 1426, 1934, 1617, 3138, 3605, 194, 1]","[0, 2331, 1]"
"[0, 2802, 2036, 1399, 3438, 1426, 1343, 43, 4107, 4087, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5045, 3152, 974, 2563, 3138, 3605, 194, 3327, 1952, 1]","[0, 2802, 1]"
"[0, 2798, 43, 3019, 678, 3611, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2799, 4092, 2467, 5100, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 2798, 1]"
"[0, 4098, 2036, 1645, 3438, 1426, 43, 4218, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5138, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3957, 4690, 4532, 1843, 2785, 1600, 4890, 43, 1393, 2459, 775, 3647, 183, 1343, 2438, 4464, 1662, 3516, 1218, 3138, 3605, 194, 4629, 3364, 4549, 448, 3146, 4634, 2718, 1343, 806, 1]","[0, 4532, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 3554, 4948, 1426, 43, 183, 1606, 3090, 3414, 3820, 1315, 2093, 1]","[0, 3554, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 2419, 2543, 2436, 3327, 2619, 1897, 2609, 325, 4631, 3152, 2467, 2356, 3740, 2619, 3606, 1]","[0, 2609, 1]"
"[0, 3218, 5028, 2430, 3212, 3957, 4690, 3664, 3081, 2619, 2436, 3327, 2615, 3, 4387, 2467, 4416, 5283, 5282, 4879, 3634, 4310, 5283, 800, 1]","[0, 4387, 1]"
"[0, 2430, 3212, 3957, 4690, 2330, 2804, 1343, 80, 1662, 4168, 1645, 3364, 836, 3762, 4549, 796, 3064, 806, 3663, 4549, 3896, 4528, 3138, 3605, 194, 1]","[0, 2330, 1]"
"[0, 2430, 3956, 4690, 4026, 775, 43, 4881, 4398, 3138, 3605, 194, 198, 4631, 3663, 4627, 5286, 4431, 1887, 2905, 4629, 3364, 690, 4549, 55, 796, 3064, 55, 806, 1]","[0, 4100, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 4395, 3148, 2072, 4705, 3955, 2419, 4881, 1343, 43, 3, 438, 2459, 4631, 3138, 3605, 194, 1]","[0, 2419, 1]"
"[0, 2430, 3212, 3957, 4690, 2766, 3327, 4881, 183, 43, 2709, 1833, 3218, 4238, 1363, 3327, 4848, 4729, 3589, 2745, 325, 2547, 3152, 4549, 3762, 803, 3605, 194, 3140, 4549, 4942, 3475, 2625, 1]","[0, 2766, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2332, 1203, 43, 1203, 1662, 4170, 2587, 1645, 3138, 3605, 194, 1]","[0, 2332, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 4308, 4948, 43, 1203, 1426, 1606, 3102, 3414, 3820, 1315, 2229, 1]","[0, 4308, 1]"
"[0, 3406, 4686, 5038, 3957, 4690, 4027, 4528, 3491, 1544, 5247, 286, 2459, 4498, 3138, 3605, 194, 4549, 3762, 800, 3364, 471, 3146, 4634, 2718, 1818, 807, 1]","[0, 3491, 1]"
"[0, 4940, 3986, 4946, 1833, 183, 2525, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 3524, 4928, 3152, 183, 2563, 3138, 3605, 194, 1]","[0, 4940, 3986, 1]"
"[0, 2430, 3212, 3957, 4690, 4509, 4528, 4544, 3649, 3649, 1343, 43, 949, 4262, 1952, 183, 775, 1645, 3138, 3605, 194, 1]","[0, 3649, 1]"
"[0, 2798, 3019, 678, 3442, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5101, 3138, 3605, 194, 1]","[0, 2798, 1]"
"[0, 2430, 3956, 4690, 1938, 2467, 2872, 3138, 3605, 194, 1]","[0, 1938, 1]"
"[0, 3656, 3312, 2430, 3957, 4690, 4848, 4729, 4844, 3154, 4881, 777, 3931, 4214, 2714, 4627, 5286, 2430, 2341, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 2430, 3957, 4690, 3213, 4729, 4027, 4631, 5276, 5337, 1600, 43, 1277, 3140, 2435, 4630, 3156, 3453, 3177, 3666, 2077, 3138, 3605, 194, 1]","[0, 4100, 1]"
"[0, 2430, 3957, 4690, 3599, 2714, 4763, 3664, 3207, 1297, 2436, 3327, 3453, 4544, 3755, 325, 4631, 3152, 3140, 2435, 4630, 3156, 3453, 3177, 3198, 3138, 3605, 194, 1]","[0, 3755, 1]"
"[0, 4098, 3069, 2036, 1559, 3438, 1426, 43, 2344, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 3524, 5133, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3957, 4690, 3317, 4532, 1843, 2784, 1343, 4881, 183, 3645, 183, 775, 2438, 4653, 1347, 3516, 1821, 2459, 3138, 3605, 194, 1]","[0, 4532, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 2851, 1203, 43, 1203, 1662, 4643, 1833, 3663, 4549, 3897, 4528, 1]","[0, 2851, 1]"
"[0, 2430, 3212, 3957, 4690, 5034, 4777, 2419, 2340, 4629, 777, 2709, 1645, 3218, 4776, 3771, 5033, 2709, 1363, 3524, 4766, 777, 3138, 3605, 194, 2644, 3140, 4544, 3180, 4135, 5352, 5348, 4627, 5286, 1]","[0, 2340, 1]"
"[0, 2430, 3957, 4690, 5291, 4812, 4030, 183, 1833, 3023, 3138, 3605, 194, 3740, 3608, 3762, 4549, 798, 4629, 3014, 1556, 2071, 1]","[0, 4030, 1]"
"[0, 2430, 3957, 4690, 2755, 2766, 4881, 1203, 43, 1645, 4238, 1044, 347, 3152, 3138, 3605, 194, 3140, 4942, 3475, 3, 3452, 4627, 5286, 1]","[0, 2766, 1]"
"[0, 2430, 3212, 3957, 4690, 2235, 2436, 3327, 4308, 4948, 183, 1343, 1833, 3086, 1364, 3414, 3820, 1309, 3854, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 796, 3138, 3605, 194, 1]","[0, 4308, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3664, 3081, 4027, 4629, 1600, 43, 2709, 1645, 1110, 5247, 1203, 1662, 2438, 4452, 2487, 4114, 1804, 1]","[0, 4100, 1]"
"[0, 4098, 4542, 999, 1559, 1545, 2036, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 1712, 3152, 1309, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 2430, 3957, 4690, 2714, 4763, 5291, 4812, 3555, 1343, 43, 183, 775, 4173, 1606, 3325, 904, 3740, 796, 3064, 806, 3663, 4549, 3897, 1]","[0, 3555, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 4844, 3154, 3931, 3582, 3652, 4881, 1427, 3931, 4948, 3663, 4627, 5286, 4309, 2025, 2488, 3137, 4149, 3138, 3605, 194, 1]","[0, 3652, 1]"
"[0, 2430, 3957, 4690, 3213, 4729, 3755, 4631, 5337, 5329, 1426, 43, 1322, 325, 2563, 3152, 2436, 3327, 3453, 4544, 3755, 3140, 2435, 4630, 3156, 3453, 3177, 3666, 2077, 3138, 3605, 194, 1]","[0, 3755, 1]"
"[0, 2430, 3957, 4690, 4027, 1544, 43, 4881, 4398, 3138, 3605, 194, 3589, 3048, 3656, 3312, 3663, 4627, 5286, 4431, 1887, 2905, 4629, 3364, 548, 4549, 121, 800, 3064, 121, 807, 1]","[0, 4100, 1]"
"[0, 2430, 3213, 4848, 4729, 3755, 777, 5247, 1645, 3218, 1203, 1662, 5247, 1234, 2714, 183, 3411, 4763, 5291, 4812, 3138, 3605, 194, 1]","[0, 3755, 1]"
"[0, 4940, 4213, 4866, 1833, 775, 43, 4901, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5228, 3081, 2799, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 4213, 1]"
"[0, 3885, 3172, 3, 3885, 775, 43, 1606, 4948, 3440, 4354, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2800, 3140, 2799, 3177, 4092, 2467, 5167, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 3885, 1]"
"[0, 2430, 3957, 4690, 4725, 3213, 4729, 2331, 1426, 43, 1665, 2459, 775, 3218, 1203, 1662, 3227, 325, 3516, 5239, 3978, 5039, 1139, 1426, 1934, 1617, 3138, 3605, 194, 1]","[0, 2331, 1]"
"[0, 3656, 3312, 2430, 3212, 3957, 4690, 4848, 4729, 183, 1447, 3974, 4881, 1203, 43, 3, 4085, 3140, 4627, 5286, 2468, 3179, 2719, 2473, 2603, 2857, 2719, 2321, 3337, 2054, 2714, 4627, 5286, 2430, 2341, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4532, 1843, 4629, 1343, 43, 2709, 1645, 3218, 183, 775, 3218, 4776, 5033, 3218, 674, 3762, 4627, 5286, 794, 4784, 5330, 1]","[0, 4532, 1]"
"[0, 2430, 3957, 4690, 3327, 4027, 1636, 2459, 2785, 1426, 4891, 43, 775, 5247, 1203, 1662, 2438, 4452, 2487, 4114, 1804, 3138, 3605, 194, 4549, 800, 3364, 4573, 3146, 2714, 59, 1]","[0, 4100, 1]"
"[0, 4098, 2036, 1833, 3438, 1426, 1343, 43, 4356, 4918, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5121, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4098, 1]"
"[0, 4940, 4946, 1399, 3415, 1600, 1544, 43, 4268, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3524, 5202, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 3957, 4690, 3311, 3218, 5034, 4777, 2714, 4763, 5291, 4812, 3755, 4398, 1426, 43, 1645, 1203, 1662, 516, 325, 4631, 4797, 3138, 3605, 194, 3140, 4627, 5286, 3075, 4396, 1]","[0, 3755, 1]"
"[0, 3512, 2572, 3588, 5034, 4777, 2415, 4646, 2467, 1387, 186, 3512, 3152, 3140, 3482, 3138, 5291, 4812, 3605, 194, 1]","[0, 1]"
"[0, 2430, 3212, 3957, 4690, 2170, 2436, 3327, 3733, 1343, 43, 183, 1426, 1606, 3090, 3414, 3139, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 800, 3138, 3605, 194, 1]","[0, 3733, 1]"
"[0, 4531, 2849, 1896, 1510, 1102, 5035, 3312, 2572, 3588, 5034, 4777, 3081, 2800, 3140, 2799, 3313, 4092, 2467, 732, 3152, 186, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4531, 2849, 1]"
"[0, 3885, 3172, 1343, 43, 1606, 875, 43, 1507, 4946, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5163, 3152, 1309, 2564, 3605, 194, 1]","[0, 3885, 1]"
"[0, 4098, 2036, 1833, 3439, 1203, 43, 4354, 4918, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3524, 5122, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 4078, 3018, 3772, 1203, 1426, 281, 3820, 1003, 1963, 3138, 3605, 194, 3127, 1952, 2053, 1]","[0, 4078, 1]"
"[0, 2430, 3212, 3957, 4690, 38, 4948, 775, 43, 1203, 1606, 3093, 3414, 3820, 1315, 2224, 3762, 4627, 5286, 794, 3138, 3605, 194, 1]","[0, 4308, 1]"
"[0, 4940, 4946, 1645, 3439, 1203, 43, 4356, 3986, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 4092, 2467, 5162, 3081, 2799, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 3957, 4690, 4733, 4777, 3, 4848, 4729, 3511, 4512, 4528, 3646, 4542, 2698, 4869, 2579, 4629, 1204, 5247, 1636, 1044, 2005, 3168, 325, 2412, 4797, 3327, 2583, 3140, 3487, 2779, 4526, 4135, 3335, 3605, 194, 1]","[0, 1]"
"[0, 2430, 3212, 3957, 4690, 5034, 4777, 3524, 4766, 4629, 183, 2426, 3312, 2419, 2340, 2709, 1645, 3218, 4776, 183, 775, 2709, 1363, 325, 4631, 3152, 3138, 3605, 194, 3140, 4549, 4544, 3180, 5352, 5348, 3126, 145, 800, 3, 145, 807, 1]","[0, 2340, 1]"
"[0, 3533, 4866, 1399, 3439, 1203, 43, 4107, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 4848, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5074, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 3533, 1]"
"[0, 2430, 3212, 3957, 4690, 3213, 4729, 2714, 4763, 5291, 4812, 3, 882, 2331, 1544, 43, 183, 775, 4156, 2587, 1559, 3138, 3605, 194, 1]","[0, 2331, 1]"
"[0, 2430, 3957, 4690, 2072, 4705, 3955, 3213, 4848, 4729, 2030, 4011, 3540, 4881, 2467, 1601, 2714, 4627, 5286, 2430, 3212, 3957, 4690, 3213, 4729, 3664, 3081, 3756, 4770, 3740, 3466, 2052, 3605, 194, 1]","[0, 4011, 1]"
"[0, 4098, 2036, 1645, 3438, 1426, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 2824, 3152, 1309, 2563, 3138, 3605, 194, 1]","[0, 4098, 1]"
"[0, 2430, 3957, 4690, 2436, 3327, 3463, 4735, 3540, 1897, 4542, 1309, 4631, 3152, 3140, 4627, 5286, 2491, 3138, 3605, 194, 3589, 4456, 1773, 1]","[0, 3463, 1]"
"[0, 2430, 3957, 4690, 4532, 1843, 2784, 1203, 1426, 4881, 43, 3645, 183, 775, 2438, 4653, 1208, 3516, 1636, 2459, 3138, 3605, 194, 4549, 3762, 800, 3364, 546, 3146, 4634, 2718, 1426, 807, 1]","[0, 4532, 1]"
"[0, 2430, 3957, 4690, 4533, 1309, 4800, 3152, 4992, 3605, 194, 3663, 4627, 5286, 2491, 1]","[0, 4533, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4532, 4214, 4629, 1343, 43, 2709, 1645, 3218, 1203, 1662, 3218, 4647, 2986, 5033, 3218, 741, 3762, 4627, 5286, 794, 4784, 5330, 3140, 4627, 5286, 4431, 1911, 1]","[0, 4532, 4214, 1]"
"[0, 2430, 3957, 4690, 4387, 3213, 4729, 4848, 3662, 4733, 4777, 5327, 4631, 2079, 4629, 1203, 43, 2414, 2709, 4631, 2430, 678, 4631, 2430, 3587, 5329, 325, 4631, 3152, 2467, 4403, 3740, 2619, 3606, 1]","[0, 4387, 1]"
"[0, 2802, 2034, 200, 43, 2492, 2430, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5110, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 2802, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 2331, 1544, 43, 1203, 1662, 4159, 1676, 3364, 917, 3064, 806, 3663, 4549, 3897, 4528, 1]","[0, 2331, 1]"
"[0, 2430, 3212, 3957, 4690, 4542, 4030, 1204, 1645, 4896, 3327, 4848, 4729, 3589, 2992, 1309, 2547, 3152, 3605, 194, 4627, 5286, 3762, 796, 3140, 4549, 2491, 1]","[0, 4030, 1]"
"[0, 4809, 3406, 3957, 4690, 5034, 4777, 4528, 3492, 3350, 3491, 510, 5247, 510, 2467, 3342, 3740, 803, 3740, 3348, 1911, 3347, 3014, 1398, 2070, 1]","[0, 3350, 3491, 1]"
"[0, 2430, 3212, 3957, 4690, 2202, 2436, 3327, 2594, 2037, 1203, 43, 775, 1645, 2672, 3820, 1315, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 796, 3138, 3605, 194, 1]","[0, 2594, 1]"
"[0, 3512, 2981, 4705, 2084, 243, 34, 3491, 1426, 5247, 186, 2459, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 795, 3605, 194, 1]","[0, 3491, 1]"
"[0, 2430, 3957, 4690, 3327, 2591, 3755, 3538, 1636, 2459, 2784, 1203, 4881, 775, 43, 3645, 1203, 1662, 2438, 2542, 1044, 3138, 3605, 194, 4549, 800, 3364, 4549, 446, 3146, 2714, 103, 10, 1]","[0, 2591, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 117, 3327, 3213, 4848, 4729, 2426, 3312, 3755, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 796, 1]","[0, 3755, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 2616, 2606, 2709, 1833, 2579, 43, 325, 4800, 3152, 3762, 4549, 796, 3605, 194, 1]","[0, 2616, 1]"
"[0, 2430, 3957, 4690, 4848, 4729, 4532, 3911, 2784, 183, 1426, 4881, 1343, 43, 3645, 183, 775, 2438, 4653, 921, 3516, 1636, 2459, 3138, 3605, 194, 4549, 3762, 803, 3399, 3146, 4634, 2718, 121, 809, 1]","[0, 4532, 3911, 1]"
"[0, 2430, 3212, 3957, 4690, 3599, 427, 3327, 3213, 4848, 4729, 2426, 3312, 4009, 325, 4631, 3152, 3140, 4627, 5286, 3453, 3177, 3666, 3138, 3605, 194, 4627, 5286, 3762, 796, 1]","[0, 4100, 1]"
"[0, 2430, 3212, 3957, 4690, 3327, 4848, 4729, 2766, 2836, 1203, 43, 3589, 2830, 325, 2547, 3152, 4549, 3762, 796, 3605, 194, 3140, 4549, 4942, 3475, 2625, 1]","[0, 2766, 2836, 1]"
"[0, 2430, 3957, 4690, 2430, 4729, 4455, 1843, 2467, 3295, 1012, 1928, 2466, 3138, 3605, 194, 3740, 3326, 4530, 4135, 3335, 3364, 3260, 4549, 137, 794, 3064, 121, 805, 1]","[0, 4455, 1]"
"[0, 4940, 4946, 1645, 1203, 43, 4354, 3986, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2799, 4092, 2467, 5164, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 1]"
"[0, 4940, 4946, 1645, 3440, 1426, 43, 3503, 3986, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5170, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4940, 1]"
"[0, 3406, 4686, 5038, 3957, 4690, 4027, 4528, 3491, 437, 5247, 437, 2459, 4498, 3138, 3605, 194, 4549, 3762, 803, 3398, 3146, 4634, 2718, 121, 809, 1]","[0, 3491, 1]"
"[0, 4940, 4215, 1343, 43, 4869, 1645, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 3524, 5221, 3138, 3605, 194, 1]","[0, 4940, 4215, 1]"
"[0, 2430, 3212, 4707, 3213, 4729, 2714, 4763, 5291, 4812, 1254, 1902, 1203, 183, 1117, 1399, 3816, 3138, 3605, 194, 1]","[0, 1902, 1]"
"[0, 2430, 3212, 3957, 4690, 2202, 2436, 3327, 2594, 1203, 43, 775, 1645, 2672, 3820, 1315, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 800, 3138, 3605, 194, 1]","[0, 2594, 1]"
"[0, 2430, 3212, 3957, 4690, 39, 2030, 1426, 43, 183, 1399, 2667, 3820, 1315, 2190, 3138, 3605, 194, 3127, 1952, 2053, 1]","[0, 4387, 1]"
"[0, 4098, 4452, 3491, 1544, 1420, 1410, 3406, 5331, 4781, 5034, 4777, 5028, 3959, 3226, 3081, 2799, 4092, 2467, 4475, 3152, 1544, 2563, 3138, 3605, 194, 3327, 2086, 1]","[0, 3491, 1]"
"[0, 2430, 3212, 3957, 4690, 2714, 4763, 5291, 4812, 2332, 1426, 43, 1203, 1801, 2587, 1676, 3364, 835, 871, 3064, 806, 3663, 4549, 3897, 4528, 1]","[0, 2332, 1]"
"[0, 3533, 183, 1307, 4901, 1606, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 5034, 4777, 3081, 2799, 4092, 2467, 5087, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 3533, 1]"
"[0, 2430, 3213, 4848, 4729, 3755, 1204, 5247, 1645, 3218, 1203, 1662, 5247, 1000, 3138, 3605, 194, 1]","[0, 3755, 1]"
"[0, 5027, 3172, 3491, 522, 4809, 3406, 3957, 4690, 5034, 4777, 4848, 4729, 3604, 3954, 3524, 4134, 3081, 2799, 3152, 186, 2563, 3138, 3605, 194, 1]","[0, 3491, 1]"
"[0, 2430, 3213, 4649, 4844, 3154, 5337, 4631, 2714, 4763, 5291, 4812, 4332, 4513, 1344, 2669, 1645, 3152, 325, 2547, 3138, 3605, 194, 1]","[0, 4513, 1]"
"[0, 4940, 4946, 1645, 3438, 1426, 43, 4217, 2430, 3957, 4690, 4844, 3154, 4848, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5157, 3152, 325, 2563, 3138, 3605, 194, 1]","[0, 4940, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 3454, 4948, 3093, 1603, 2459, 4881, 775, 43, 2784, 1203, 974, 4631, 3152, 3140, 4549, 2340, 3762, 4627, 5286, 796, 3138, 3605, 194, 1]","[0, 2340, 1]"
"[0, 2430, 3212, 3957, 4690, 4542, 4723, 775, 3, 43, 284, 1149, 3, 1251, 3589, 1763, 1552, 2547, 3152, 3605, 194, 4627, 5286, 3762, 796, 3140, 4549, 2491, 1]","[0, 4723, 1]"
"[0, 2430, 3212, 3957, 4690, 4387, 2030, 1636, 2459, 2784, 1343, 4881, 183, 3645, 183, 775, 2438, 4653, 1033, 3516, 3138, 3605, 194, 4629, 3364, 4549, 648, 3146, 4634, 2718, 1600, 809, 1]","[0, 4387, 1]"
"[0, 2430, 3212, 3957, 4690, 3, 3547, 4948, 775, 43, 1203, 460, 3093, 3414, 3820, 1002, 1956, 1]","[0, 3547, 1]"
"[0, 3408, 4686, 5038, 3957, 4690, 4027, 4528, 3491, 1600, 1426, 5247, 437, 2459, 4498, 3138, 3605, 194, 4549, 3762, 800, 3364, 555, 3146, 4634, 2718, 152, 807, 1]","[0, 3491, 1]"
"[0, 2430, 3957, 4690, 4723, 1544, 4800, 3152, 1753, 3605, 194, 3663, 4627, 5286, 2491, 1]","[0, 4723, 1]"
"[0, 2430, 3957, 4690, 3931, 4946, 781, 3063, 4216, 3511, 3364, 4629, 3162, 3589, 3138, 3934, 3138, 3605, 194, 1]","[0, 3931, 1]"
"[0, 2430, 3957, 4690, 3327, 4387, 2030, 1393, 2459, 2784, 43, 1600, 4881, 1544, 43, 3645, 1203, 1662, 2438, 4237, 2545, 325, 3516, 3138, 3605, 194, 4549, 800, 1]","[0, 4387, 1]"
"[0, 2430, 3213, 4729, 4387, 4629, 1427, 2709, 1645, 3218, 4647, 2986, 4776, 3771, 5033, 2709, 674, 3524, 4769, 1427, 3138, 3605, 194, 2644, 3140, 4544, 3180, 4135, 5352, 5348, 4627, 5286, 1]","[0, 4387, 1]"
"[0, 2430, 3957, 4690, 3327, 4387, 2030, 1636, 2459, 2784, 1203, 4881, 775, 43, 3645, 183, 775, 2438, 4653, 1044, 3138, 3605, 194, 4549, 800, 3364, 4549, 478, 3146, 2714, 329, 1]","[0, 4387, 1]"
"[0, 2430, 3957, 4690, 5034, 4777, 3605, 194, 3664, 3081, 4532, 1843, 4629, 43, 2709, 1645, 3218, 183, 775, 3218, 4776, 3593, 4647, 2986, 5033, 3218, 1234, 3762, 4627, 5286, 794, 4784, 5330, 1]","[0, 4532, 1]"
"[0, 2430, 3957, 4690, 2714, 4763, 5291, 4812, 3081, 1940, 3140, 4627, 5286, 1941, 4718, 4625, 2436, 3327, 1937, 4150, 3911, 3589, 1376, 3605, 194, 325, 4800, 3152, 4627, 5286, 3762, 800, 1]","[0, 1937, 1]"
"[0, 2802, 2034, 1399, 1426, 43, 3803, 4089, 2430, 3957, 4690, 4844, 3154, 5337, 4631, 3213, 4729, 4733, 4777, 3081, 2799, 4092, 2467, 5044, 3152, 974, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 2802, 1]"
"[0, 2430, 3212, 3957, 3217, 4777, 4690, 3311, 3218, 4013, 4542, 3559, 1092, 2579, 1326, 194, 2412, 3152, 3140, 4627, 5286, 895, 2393, 3475, 2464, 3335, 3657, 4549, 974, 1007, 55, 803, 2714, 4763, 5291, 4812, 3138, 3605, 194, 1]","[0, 4013, 1]"
"[0, 3590, 2981, 4844, 3154, 2571, 2981, 5029, 2568, 4716, 2699, 31, 4498, 4044, 3740, 794, 3064, 1426, 3762, 3663, 4549, 2840, 4674, 2871, 2783, 3138, 3605, 194, 1]","[0, 3491, 1]"
"[0, 4098, 3491, 1208, 5247, 1229, 4809, 3406, 3957, 4690, 4844, 3154, 3213, 4729, 5034, 4777, 3081, 2799, 3524, 3999, 3138, 3605, 194, 1]","[0, 3491, 1]"
"[0, 2430, 3212, 3957, 4690, 2217, 18, 3327, 4308, 4145, 4868, 775, 43, 1203, 1833, 3119, 3414, 757, 1314, 3140, 4549, 1952, 2053, 4528, 4307, 3762, 4549, 796, 3138, 3605, 194, 1]","[0, 4308, 4145, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 2714, 4763, 5291, 4812, 702, 3782, 43, 183, 775, 4193, 1833, 3138, 3605, 194, 1]","[0, 3782, 1]"
"[0, 2430, 3213, 4649, 4844, 3154, 5337, 4631, 2714, 4763, 5291, 4812, 4336, 4513, 777, 2673, 1645, 3152, 325, 2547, 3138, 3605, 194, 1]","[0, 4513, 1]"
"[0, 2430, 3212, 3957, 4690, 3755, 2591, 3538, 1636, 2459, 2784, 775, 4881, 1203, 43, 3645, 1203, 1662, 2438, 2542, 1033, 3516, 3138, 3605, 194, 4549, 3762, 803, 3364, 622, 3146, 4634, 2718, 64, 809, 1]","[0, 2591, 1]"
"[0, 2430, 3957, 4690, 3213, 4848, 4729, 183, 2030, 4387, 4382, 196, 5300, 3140, 4627, 5286, 1936, 3308, 4795, 3496, 2464, 3608, 3605, 194, 1]","[0, 2030, 4387, 1]"
"[0, 4521, 4872, 3912, 1204, 4354, 872, 2430, 3212, 3957, 4690, 5034, 4777, 3081, 2800, 3140, 4549, 1925, 4124, 4248, 4092, 2467, 4607, 3152, 325, 2563, 3138, 3605, 194, 3327, 2583, 1]","[0, 4521, 1]"
"[0, 2430, 3212, 3957, 4690, 4848, 4729, 4395, 3148, 2419, 4085, 4881, 43, 183, 1523, 1]","[0, 2419, 1]"
