,desc,wordId
9858,PROLENE BLU 75CM M1 5/0 RB-2_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Model W8710_Hàng mới 100%,PROLENE
3749,"Chỉ khâu phẫu thuật tự tiêu sinh học bán thành phẩm 1,5M, CHROMIC USP 0 -PREMIUM, hãng sản xuất Cofibam Ind. E Com. DE Fios E Cabos Ltda / Brazil. Hàng mới 100%.",Chromic
4347,"Chỉ khâu phẫu thuật: CADIOXYL 2/01/2 KL18  DA 90CMTD3X3 BV10   , Lô: 17364 năm sx: 2015, hd: 2020, nhà sx: Peter surgical, hàng mới 100%",CADIOXYL
2376,"Chỉ khâu phẫu thuật không tiêu, dùng trong y tế  - 72105K2 ( CARDIONYL 5/0 3/8KL13 DA 80CM ). Hàng mới 100%",Cardionyl
11496,Mãnh ghép tổng hợp cấy ghép vào cơ thể.Dynamesh LICHTENSTEIN 6x11cm.Hộp: 3 cái. Nhà sx: FEG Textiltechnik Forschungs-Und Entwicklungsgesellschaft. Hàng mới 100%. F.O.C,MESH
8450,ETHIBOND 4/0 75CM 13MM CC1_Chỉ phẫu thuật tổng hợp không tiêu tiệt trùng_Product code X31001_Hiệu Ethicon_Hộp 36 cái_Hàng mới 100%,ETHIBOND
6311,"CHỈ PHẪU THUẬT NEOXONE(PDS) SỐ 5/0, 1/2 KIM TRÒN 16MM, SỢI DÀI 75CM. Hãng sản xuất SETPA, Hàng có GP bộ y tế, mới 100%",NEOXONE
1743,"Chỉ khâu phẫu thuật (C2090954)- Chủng loại:PREMILENE , 75CM 2XHP13 CV, 1pac=36pc ,Hãng sx:B.BRAUN SURGICAL SA,1PAC=36PC, năm sx: 2015. Hàng mới 100%",PREMILENE
9122,MONOCRYL UND 45CM  M1.5 4/0  PS-3  PR_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W3205_Hộp 12 cái_Hàng mới 100%,MONOCRYL
112,"Băng dính y tế thay chỉ khâu da STERI-STRIP R1548, khổ1 x 5in(2.54cm x 12.7cm),  25 miếng / hộp ( hàng mới 100% )",STERI-
4813,"Chỉ phẫu thuật Brilon  B54CD160. HSX:VIGILENZ MEDICAL DEVICES SDN BHD, NSX: MALAYSIA.Năm SX 2016. Mới 100%. Hộp 12 tép",Brilon
7242,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Polypropylene không kim dài 7.5 x15cm.Gói 5 sợi. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",PROPYLEN
3791,Chỉ khâu phẫu thuật tự tiêu sinh học bán thành phẩm Plain USP 2 - 150 cm/sợi. Hàng mới 100%.,Plain
3979,Chỉ khâu phẫu thuật vô trùng (Model: TRUSYNTH FAST) (Hàng mới 100% do hãng Sutures India PVT/ Ấn Độ Sản Xuất) NSX: năm 2015,TRUSYNTH FAST
8412,DỤNG CỤ Y TẾ MỚI 100% DÙNG 1 LẦN N144 CHỈ TỔNG HỢP ĐA SỢI NEOSORB (PGLA) DÙNG TRONG PHẨU THUẬT HẠN SỬ DỤNG 04/2022 NHÀ SẢN XUẤT TH.KAZANTZIDIS S.A ( MEDIPAC),NEOSORB
9827,PROLENE BLU 60CM M0.7 6/0 DA BV_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu ethicon_Model W8597_Hàng mới 100%,PROLENE
3339,"Chỉ khâu phẫu thuật SURGICRYL PGA EP 5 USP 2 NEEDLE 1/2 CIR TAPER 40 MM / 90 CM. Hàng mới 100%, Số lô sx 170506, hạn sử dụng: 4/2022.",Surgicryl PGA
10118,"Sản phẩm cầm máu tự tan, tiệt khuẩn dùng trong phẫu thuật( 2080541) - CELLISTYPT 10CM X 20CM, 1Car = 10PC. Hàng mới 100%",CELLISTYPT
11591,"Miếng ghép thành bụng (1064425). Chủng loại:PREMILENE MESH, 7,5X15CM  ( PAC/5PCS ), Hãng sx: B.BRAUN SURGICAL SA , Năm sx: 2016. Hàng mới 100%",MESH
4380,"Chỉ khâu phẫu thuật: COROLENE 5/03/8 R13  DA 75CM   , Lô: 17662 năm sx: 2015, hd: 2020, nhà sx: Peter surgical, hàng mới 100%",Corolene
2295,"Chỉ khâu phẫu thuật Ecosorb  E27RH260. HSX:VIGILENZ MEDICAL DEVICES SDN BHD, NSX: MALAYSIA.Năm SX 2015. Mới 100%. Hộp 12 tép",Ecosorb
10423,"Vật liệu cầm máu : Surgical Haemostat : SMI-SPON  70x50x10mm (REGULAR) (Code : ZHG705010, Hàng mới 100%, NSX : SMI A.G, Belgium) (Hộp/10cái)",Spon
8239,"Chỉ y tế Duracare đường kính 22mm, loại 3-0, dài 80cm.. NSX:12/2014, HSD: 11/2019",DURACARE
7634,Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Surgicryl Rapid số 3/0 dài 75cm kim 3/8 kim tam giác vòng kim 19mm,Surgicryl Rapid
7819,"Chỉ phẫu thuật vô trùng: LUXAMID NYLON 6/0 DS 12mm 75cm (Code : NY60DS12, NSX : 2017, NSX : Luxsutures AG, Luxembourg) (Hộp/12 sợi) (GP: 4446NK/BYT-TB-CT)",LUXAMID
8428,EBOND EXC GR/WH BRD 10X75CM 2/0 DA_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code PXX92_Hộp 12 cái_Hàng mới 100%,EBOND
5888,CHỈ PHẪU THUẬT LOẠI POLYPROPYLENE 75CM EP 1.5 USP 4/0 NEEDLE 1/2 CIR TAPPER 25MM. HÀNG MỚI 100%. SX 2016. LÔ SX160128. HẠN DÙNG 01-2021.,PROPYLEN
2538,"Chỉ khâu phẫu thuật không tiêu, dùng trong y tế 72106KH23      (CARDIONYL 5/0 3/8KL12 DA 80CMW2X3.5    o). Hàng mới 100%",Cardionyl
7952,"Chỉ phẫu thuật, chủng loại Surgipro TM II MonofilamentPolypropylene, 36 cuộn/hộp, mã sp VP706X, hãng sx Covidien, mới 100%",Surgipro
2303,"Chỉ khâu phẫu thuật Ecosorb (Loại USP 2/0, dài 75cm, kim RH 26mm) (loại tự tiêu), mã: E27RH260, 12 cuộn/hộp, SX năm: 2016,2017. Mới: 100%, hãng SX: Vigilenz Medical Devices",Ecosorb
211,Chất hàn gắn da dùng trong phẫu thuật - HISTOACRYL TISSUE ADHES.TRNS 0.5ML  (1050060) (PAC/5PCS),Histoacryl
6517,"Chỉ phẫu thuật S17RH300 Silk USP 1/0, 75cm, RH 30mm ( 12cái/ hộp), hàng mới 100%, hãng  VIGILENZ MEDICAL - Malaysia sản xuất.",SILK
4623,"Chỉ phẫu thuật  TICRON  (6 tép / hộp).8886338556  Mới 100%, năm sản xuất 2015, nhà sản xuất Covidien",Ticron
11086,VICRYL VIO 30CM  M0.4  8/0 TG140-8_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Product code W9560_Hộp 12 cái_Hàng mới 100%,VICRYL
11906,"CHỈ PHẪU THUẬT LOẠI NYLON DACLON USP 10/0 30 CM 2 NEEDLE 1/2 CIRC SPATULED 6.20 MM 150mm HÀNG MỚI 100%. SX 2016, LÔ SX 160101, HẠN DÙNG 01-2021",Daclon
5395,"Chỉ phẫu thuật không tiêu tự nhiên dạng tơ, chủng loại: DemeTech Silk (DemeSILK),12 sợi/hộp, code: SK260024F4P, nsx: DemeTECH,mới100%",SILK
6929,Chỉ phẫu thuật tự tiêu tổng hợp bán thành phẩm PGLA Multifilament (Neosorb) USP 2-0 (PGLA Rapid). Hãng sản xuất Samyang Biopharmaceuticals Corporation / Hàn Quốc. Hàng mới 100%.,NEOSORB
6034,CHỈ PHẪU THUẬT LOẠI SURGICRYL     RAPID   PGA  EP 2  USP   3/0 NEEDLE    3/8 CIR  REV CUT.24   MM/ 75 CM. HÀNG MỚI 100%,Surgicryl
6727,"Chỉ phẫu thuật tổng hợp tự tiêu nhanh, đa sợi bện số 2/0, chiều dài sợi chỉ 90cm, sợi chỉ không màu,12 sợi/hộp, code: PRG1072037B0P, nsx: DemeTECH,mới100%",
11281,VICRYL VIO 75CM M1.5 4/0 SH-2 PLUS_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Product code W9113_Hộp 12 cái_Hàng mới 100%_Loại D,VICRYL
3696,"Chỉ khâu phẫu thuật tự tiêu Marlin violet HR 40 90 cm USP 2 EP 5,  24 sợi/hộp, hãng SX Catgut, hàng mới 100%, năm sản xuất 2014",CatGut
8674,ETHILON BLK 13CM M0.4 8/0 BV130-5_Chỉ phẫu thuật tổng hợp không tiêu vô trùng_Hiệu Ethicon_Product code W2808_Hộp 12 cái_Hàng mới 100%,ETHILON
11825,"Chỉ phẫu thuật  SURGIPRO (36 tép / hộp). Mới 100% VP902X, năm sản xuất 2016, nhà sản xuất Covidien",Surgipro
1919,"Chỉ khâu phẫu thuật : Surgical Suture : STEEL 5 HRT 48mm 4x45cm (Code : ST05HRT48, NSX : 2016, NSX : Luxsutures AG/Luxembourg) (Hộp/12 sợi)",STEEL
2927,"Chỉ khâu phẫu thuật mắt 3371 loại không tự tiêu,chủng loại Mani Sutures Polyester(12 sợi/hộp).Hãng sản xuất Mani,Inc Nhật.Hàng mới 100%,sản xuất năm 2014,2015.2016",Polyester
3821,"Chỉ khâu phẫu thuật tự tiêu tổng hợp bán thành phẩm MEPFIL-LAC, coated, Violet, USP 4-0 PGLA. Hãng sản xuất Meta Biomed Inc. / Hàn Quốc. Hàng mới 100%.",PGLA
3355,"Chỉ khâu phẫu thuật Surgipro II số 3-0, loại cắt, mã:VPF522X.36 cuộn/hộp.Mới 100%, sản xuất năm: 2016. Hãng SX: Covidien",Surgipro
4237,"Chỉ Khâu Phẫu Thuật(C1048557) -Chủng loại: Safil Violet 1 (4) 90CM HR40S (M), 1PAC=36PC, Hãng sx: B.Braun Surgical SA, Năm sx: 2015 . Hàng mới 100%",SAFIL
6837,"Chỉ phẩu thuật tự tiêu Pegelak 4/0 20 1/2, 75cm, 12 tép/hộp.  Code: L3200. Hãng sx : DOGSAN TIBBI MAIZEME SAN.A.S. Năm sản xuất : 2016-2017. Hàng mới 100%",Pegelak
8813,ETHILON P.A. 6 MF BLUE N.A.SUT_Chỉ phẫu thuật tổng hợp không tiêu tiệt trùng_hiệu Ethicon_modelW1626_Hộp 12 cái_hàng mới 100%,ETHILON
5488,Chỉ phẫu thuật không tự tiêu USP 2/0 BLACK SILK WAX LOGWOOD 2000M. Hãng sản xuất PEARSALLS LIMITED/Anh  . Hàng mới 100%.,SILK WAX
8876,"Kim và chỉ khâu phẫu thuật, nhãn hiệu Demetech. Chủng loại : DemeCRYL - Polyglactin 910. Code: G282026B0P. Xuat xu: USA, Nam san xuat: 2016.",Demecryl
6912,"Chỉ phẫu thuật tự tiêu Sutumed Polyglactin Absorbable Sutures. Dài 75cm, cỡ 2/0 (Hộp 12 tép).  Hsx Unilene S.A.C. Năm sx 2017. Hàng mới 100%.",Polyglactin
3320,"Chỉ khâu phẫu thuật SURGICRYL PGA EP 2 USP 3/0 NEEDLE 1/2 CIR TAPER 26 MM / 75 CM. Hàng mới 100%, Số lô sx 170604, hạn sử dụng: 5/2022.",Surgicryl PGA
731,Chỉ khâu phẫu thuật - MONOPLUS VIOLET 5/0 (1) 70CM 2XDR12 (M) (PAC/36PCS) (C0024813 ),MONOPLUS
3228,"Chỉ khâu phẫu thuật Silon-Silon monof.blue, mã SM 2311 (dùng để khâu trong phẫu thuật, tbyt mới 100%, hsx:Chirana-Séc, hãng phân phối: Vitrex-Đan Mạch,năm sx:2016-2017)",Silon
2269,Chỉ khâu phẫu thuật dùng trong y tế: OPTIME 0 1/2 R40 90CM.Nhà sx: Peters Surgical. HÀNG MỚI 100%,OPTIME
1871,"Chỉ khâu phẫu thuật : Surgical Suture : LUXCRYL PGA 5/0 HR 17mm 75cm (Code : PG50HR17, NSX : 2014, NSX : LUXSUTURES AG, Luxembourg) (Hộp/12 sợi)",LUXCRYL
1135,Chỉ khâu phẫu thuật - SAFIL VIOLET 3/0 (2) 70CM HR26 (M) (PAC/36PCS) (C1048041). Hàng mới 100%. HSX:B.BRAUN,SAFIL
1319,"Chỉ khâu phẫu thuật ( Steril Surgical Sutures, PGLA (Neolact) 3/0 22mm Round B.1/2 75cm, 1 Hộp = 12 Sợi ) Hàng mới 100%",NEOLACT
11690,Chỉ khâu phẫu thuật dùng trong y tế: ADVANTIME 2/0 1/2 R26 70CM.Nhà sx: Peters Surgical.,ADVANTIME
5393,"Chỉ phẫu thuật không tiêu tự nhiên dạng tơ, chủng loại: DemeTech Silk (DemeSILK),12 sợi/hộp, code: SK13601, nsx: DemeTECH,mới100%",SILK
5828,CHỈ PHẪU THUẬT LOẠI POLYPROPYLENE  SURGICAL MESH 6 X 11  CM STANDARD. HÀNG MỚI 100%,MESH
5547,CHỈ PHẪU THUẬT LOẠI  SURGICRYL 910 EP 3 USP 2/0 NEEDLE 1/2 CIR TAPER 26 MM / 75 CM. HÀNG MỚI 100%. SX 2016. LÔ SX160827. HẠN DÙNG 07-2021.,Surgicryl
3186,"Chỉ khâu phẫu thuật SILK BLACK 45 CM EP 0.5 USP 7/0 NEEDLE 3/8 CIR REV. CUTTING 12 MM. Hàng mới 100%, Số lô sx 160805, hạn sử dụng: 8/2021.",SILK
588,Chỉ khâu phẫu thuật - CATGUT CHROM 0 (4)150CM (PAC/24PCS) (PAC/24PCS) (B0062090),CatGut
4639,"Chỉ phẫu thuật (chỉ  tiêu): SOLUS 910 , code: LNW 2347 -910 , hàng mới 100%. Nsx: Lotus Surgicals Pvt Ltd. lô: S1652 ,sx: 11/2016, hd: 10/2021",SOLUS
4074,"Chỉ Khâu Phẫu Thuật(C0024014).MONOPLUS VIOLET 4/0 (1.5) 70CM HR17 (M). Dùng trong thiết bị y tế, 1Hộp=36 Chiếc. Hàng mới 100%",MONOPLUS
7675,Chỉ phẫu thuật vô trùng nhãn hiệu Daclon Nylon số 10/0 dài 30cm 2 x 3/8 circ spatuled 6.2 mm 150,Daclon
4767,"Chỉ phẫu thuật bán thành phẩm không tự tiêu (BLACK BRAIDED SILK WAX) USP 3-0, hãng sản xuất. Hàng mới 100%.",SILK WAX
3685,"Chỉ khâu phẫu thuật tự tiêu liền kim vô trùng dùng trong y tế. Chromic Catgut size 5/0, 75cm, 1/2, 15mm. 12 sợi/tá. Hàng mới 100%",CatGut
2534,"Chỉ khâu phẫu thuật không tiêu, dùng trong y tế 720212 (CARDIONYL 6/0 3/8 R12 DA 80CM).Hàng mới 100%",Cardionyl
1092,Chỉ khâu phẫu thuật - SAFIL VIOLET 0 (3.5) 90CM HR40S (PAC/36PCS) (C1048556). Hàng mới 100%. HSX:B.BRAUN,SAFIL
1614,"ChỈ Khâu Phẫu Thuật (C1048013) - Chủng loại: SAFIL,4/0 (1.5) 70CM HR17 (PAC/36PCS), Hãng sx:B.BRAUN SURGICAL SA, Năm sx: 2016. Hàng mới 100%",SAFIL
872,Chỉ khâu phẫu thuật - NOVOSYN VIOLET 1 (4) 90CM HR40S (M) (PAC/36PCS) (C0068557). Hàng mới 100%. HSX: B. Braun Surgical S.A.,NOVOSYN
3341,"Chỉ khâu phẫu thuật SURGICRYL RAPID PGA EP 1.5 USP 4/0 NEEDLE 3/8 CIR CUT. 19 MM / 75 CM. Hàng mới 100%, SX năm 2017, lô 161016, hạn sử dụng 09/2021",Surgicryl Rapid
1504,"Chỉ Khâu Phẫu Thuật (C0932060) - Chủng loại: DAFILON, BLUE 6/0 (0.7) 45CM DS12 (PAC/36PCS), Hãng sx:B.BRAUN SURGICAL SA, Năm sx: 2016. Hàng mới 100%",DAFILON
5981,CHỈ PHẪU THUẬT LOẠI SILK BLACK 75 CM EP 1 USP 5/0 NEEDLE 3/8 CIR REV. CUTTING 16 MM. HÀNG MỚI 100%. SX 2016. LÔ SX16611. HẠN DÙNG 06-2021.,SILK
1034,Chỉ khâu phẫu thuật - PREMILENE 6/0 (0.7)  75CM 2XDR10 CV RCP (C2090915),PREMILENE
2299,"Chỉ khâu phẫu thuật Ecosorb (Loại USP 1/0, dài 90cm, kim RH 40mm) (loại tự tiêu) , mã: E19RH400, 12 cuộn/hộp, SX năm: 2016, 2017,Mới: 100%, hãng SX: Vigilenz Medical Devices, hạn SD:01/2022, 12/2021",Ecosorb
933,"Chỉ khâu phẫu thuật  POLYPROPYLENE 75 CM EP 3 USP 2/0 NEEDLE 1/2 CIR TAPER CUT 25 MM. Hàng mới 100%, SX năm 2017, lô170714, hạn sử dụng 06/2022",PROPYLEN
6104,CHỈ PHẪU THUẬT LOẠI SURGICRYL 910 EP 2 USP 3/0 NEEDLE 1/2 CIR TAPER 26 MM / 75 CM. HÀNG MỚI 100%,Surgicryl
1420,Chỉ khâu phẫu thuật (C),
4375,"Chỉ khâu phẫu thuật: COROLENE 3/01/2 R26 DA 90CM, Lô: 19590, năm sx: 2015, hd: 2020, nhà sx: Peter surgical, hàng mới 100%",Corolene
7730,"Chỉ phẫu thuật vô trùng nhãn hiệu Surgicryl 910 số 1 dài 90cm kim 1/2 kim tròn, mũi tam giác vòng kim 36mm",Surgicryl
10587,VICRYL CTD 8/0  6MM  D_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9559_Hộp 12 cái_Hàng mới 100%,VICRYL
9334,NL051-3#&Chỉ khâu phẫu thuật (C) (dùng để gắn vào kim khâu phẫu thuật),
4055,"ChỈ Khâu Phẫu Thuật(B0560480) - Chủng loại:CATGUT, 2/0 (3.5) 75CM HR30 (PAC/24PCS). Hãng sx: B.Braun surgical SA, Năm sx:2015. Hàng mới 100%",CatGut
2067,"Chỉ khâu phẫu thuật Chordae Loops,24mm,mới 100%, hãng sx; Santec   Medicalprodukte     GmbH,4 vỉ/hộp (dùng phẫu thuật tim mạch, nằm trong cơ thể người)",Chordae
981,Chỉ khâu phẫu thuật - PREMILENE 0 (3.5)  100CM HR40 (M)  (C2090099) PAC/36PCS,PREMILENE
202,"Chất hàn gắn da (1050044)- HISTOACRYL BLUE 0.5ML (PAC/10PCS), hãng sx: B.BRAUN. hàng mới 100%",Histoacryl
5811,CHỈ PHẪU THUẬT LOẠI POLYPROPYLENE     45 CM  EP 0.5  USP 710 NEEDLE 1/2  CIR TAPER 10  MM. HÀNG MỚI 100%,PROPYLEN
11189,VICRYL VIO 75CM 2/0  SH PLUS _Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9121_Hộp 12 cái_Hàng mới 100%,VICRYL
2224,"Chỉ khâu phẫu thuật dùng trong y tế: CORDIOXYL 2/0 1/2 KL18 DA 90CMTD3X3 BV10, Lô:19032, Hd: 2020, Nhà sx: Peters Surgical",CORDIOXYL
4379,"Chỉ khâu phẫu thuật: COROLENE 5/01/2 R18  DA 75CM   , Lô: 19272 năm sx: 2015, hd: 2020, nhà sx: Peter surgical, hàng mới 100%",Corolene
2571,"Chỉ khâu phẫu thuật không tiêu, dùng trong y tế 73P30E        (CARDIOXYL 2/0 1/2KL25 DA 90CM      BV10 ). Hàng mới 100%",Cardioxyl
3269,"Chỉ khâu phẫu thuật SURGICRYL 910 EP 2 USP 3/0 NEEDLE 1/2 CIR TAPER 22 MM / 75 CM. Hàng mới 100%, SX năm 2016, lô 160903, hạn sử dụng 8/2021",Surgicryl
5090,Chỉ phẫu thuật dùng trong y tế; hiệu ASSUT; Hãng sản xuất: Assut- Thụy Sĩ; Chủng loại: AssuCryl (R) (PGA) ; Mã: 4254 ; Mới 100%; 12 tép/hộp; Sản xuất năm: 2016,AssuCryl
10760,VICRYL RAP UND 75CM 3/0 PS PRIME_Chỉ phẫu thuật tổng hợp tự tiêu vô trùng_Hiệu Ethicon_Product code W9932_Hộp 12 cáiHàng mới 100%,VICRYL RAP
10329,SURGICEL FIBRILLAR 2.5CMX5.1CM_Vật liệu cầm máu vô trùng_Hiệu Ethicon_Product code 1961_Hộp 10 cái_Hàng mới 100%_Loại D,SURGICEL FIBRILLAR
6492,Chỉ phẫu thuật -POLYSORB * 2-0 75CM V-30 (GL223) (Hộp/36 sợi),Polysorb
7657,Chỉ phẫu thuật vô trùng nhãn hiệu Catgut chrom có thời gian tự tiêu 14 ngày số 3/0 dài 75cm kim 1/2 kim tròn vòng kim 30mm,CatGut
5571,CHỈ PHẪU THUẬT LOẠI CATGUT CHROM 150  CM EP 5 USP 1. HÀNG MỚI 100%,CatGut
682,Chỉ khâu phẫu thuật - Dafilon Blue 4/0 (1.5) 75cm ds16 (Pac/36Pcs) (C0935131). Hàng mới 100%. HSX: B.BRAUN,DAFILON
7497,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Surgicryl 910 số 1 dài 90cm kim 1/2 kim tròn vòng kim 36mm. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",Surgicryl
7468,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Steel số 7 dài (4x45cm) kim 1/2 kim tam giác vòng kim 48mm. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",STEEL
2228,"Chỉ khâu phẫu thuật dùng trong y tế: CORDIOXYL 2/0 1/2 R18 DA 75CM BV10, 2Lô:20607,21718 Hd: 2020, Nhà sx: Peters Surgical",CORDIOXYL
2987,Chỉ Khâu Phẫu Thuật -NOVOSYN VIOLET 2/0 (3) 70CM HR26 (M)(C0068042). Hàng mới 100%,NOVOSYN
4263,"Chỉ Khâu Phẫu Thuật(C2090915), Chủng loại: PREMILENE 6/0 (0.7) 75CM 2XHR10 CV RCP, Năm:2014, Hãng sx: B.Braun Surgical SA. 1Pac=36PC. Hàng mới 100%",PREMILENE
10245,STEEL SUTURE 18IN(45CM) 2-0  B& S_Chỉ phẫu thuật không tiêu vô trùng bằng thép không gỉ_Hiệu Ethicon_Product code M682G_Hộp 12 cái_Hàng mới 100%,STEEL
1507,"Chỉ Khâu Phẫu Thuật (C0932060),Chủng loại:DAFILON BLUE 6/0 (0.7) 45CM DS12 (PAC/36PCS) , Hãng sx:B.BRAUN SURGICAL SA. Hàng mới 100%",DAFILON
8387,DỤNG CỤ Y TẾ MỚI 100% DÙNG 1 LẦN 6132D CHỈ KHÔNG TAN TỔNG HỢP ĐƠN SỢI PROPYLEN DÙNG TRONG PHẨU THUẬT HẠN SỬ DỤNG 06/2022 NHÀ SẢN XUẤT TH.KAZANTZIDIS S.A ( MEDIPAC),PROPYLEN
1709,"Chỉ Khâu Phẫu Thuật (C2090901),Chủng loại:PREMILENE 5/0 (1) 90CM 2XHR17 CV ( PAC/36PCS ) (PAC/36PCS), Hãng sx:B.BRAUN SURGICAL SA. Hàng mới 100%",PREMILENE
11756,"Chỉ khâu phẫu thuật mắt 3361 loại không tự tiêu,chất liệu Nylon (12 sợi/hộp). Hãng sản xuất Mani, Inc Nhật. Hàng mới 100% ,sản xuất năm 2015,2016",Nylon
8371,DỤNG CỤ Y TẾ MỚI 100% DÙNG 1 LẦN 09143 CHỈ TAN TỔNG HỢP ĐA SỢI P.G.A  SIZE 3/0x75CM KIM TRÒN 1/2x26MM DÙNG TRONG PHẨU THUẬT HẠN SỬ DỤNG 01/2022 NHÀ SẢN XUẤT TH.KAZANTZIDIS S.A ( MEDIPAC),P.G.A
7605,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Surgicryl PGA số 2/0 dài 75cm kim 1/2 kim tròn vòng kim 26mm. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",Surgicryl PGA
1019,"Chỉ khâu phẫu thuật - PREMILENE 5/0 (1)  75CM 2XDR12 CV  (C2090917) PAC/36PCS. Hàng mới 100%. HSX: B. Braun Surgical, S.A",PREMILENE
3091,"Chỉ khâu phẩu thuật Pegesorb 3/0 25 1/2,  75cm, 12 tép/hộp.  Mã hàng: G4250. Hãng sx : DOGSAN TIBBI MAIZEME SAN.A.S. Năm sản xuất : 2015-2016. Hàng mới 100%",Pegesorb
10317,"STRATAFIX  PDS PLUS 18"" (45CM) 1 VIO_Chỉ khâu phẫu thuật vô trùng _Hiệu Ethicon_Product code SXPP1A405_Hộp 12 cái_Hàng mới 100%",PDS
3928,"Chỉ khâu phẫu thuật Vigilenz Brilon USP 3/0, mã: B37CD240, loại cắt, 12 cuộn/hộp, SX năm: 2014. Mới: 100%, hãng SX: Vigilenz Medical Devices",Brilon
7141,"Chỉ phẫu thuật vô trùng mới 100% nhãn hiệu Daclon Nylon số 10/0 dài 30cm 2 needle 3/8 circ spatuled  6.2mm 150. Năm sản xuất: 2014 trở đi, hãng sản xuất SMI AG",Daclon
10638,VICRYL PLUS SUTURE 27IN(70CM) 2-0_Chỉ phẫu thuật tổng hợp tự tiêu tiệt trùng_Hiệu Ethicon_Product code VCP317H_Hộp 36 cái_Hàng mới 100%,VICRYL PLUS
11677,"Chỉ khâu phẫu thuật : Surgical Suture : SILK 3/0 DS 26mm 75cm (Code : 8201526, NSX : 2016, NSX : SMI A.G, Belgium) (Hộp/12 sợi)",SILK
16,"  CHỈ  KHÂU PHẪU THUẬT TỰ TIÊU SINH HỌC PLAIN  PREMIUM USP 0 , 1,5M, HÃNG SẢN XUẤT COFIBAM, BRAZIL",Plain
2344,Chỉ khâu phẫu thuật không tiêu (CARDIOXYL 2/0 1/2KL25 DA 90CM BV10 ).Hàng mới 100%,Cardioxyl
6080,CHỈ PHẪU THUẬT LOẠI SURGICRYL 910 EP 0.7 USP 6/0 NEEDLE 3/8 CIR REV. CUTTING 12 MM /45 CM. HÀNG MỚI 100%,Surgicryl
5912,CHỈ PHẪU THUẬT LOẠI POLYPROPYLENE 90 CM EP 3 USP 2/0 2 x 1/2 CIR TAPER 25 MM.HÀNG MỚI 100%.SX 2016. Lễ SX160501. HẠN DÙNG 05-2021,PROPYLEN
4801,"Chỉ phẫu thuật bán thành phẩm không tự tiêu BLUE POLYAMIDE MONOFILAMENT USP CODE 6-0, dùng sản xuất Chỉ khâu phẫu thuật không tiêu, nhãn hiệu Nylon - Carelon/Trustilon. NSX Mazzaferro/Brasil. Mới 100%",POLYAMIDE
8000,"Chỉ phẫu thuật, chủng loại V-LOC TM90 Absorbable Wound Closure Device, 12 sợi/hộp, hãng sản xuất Covidien, mới 100%, mã sản phẩm VLOCM1744",VLOC
164,"Bột cầm máu Celox 35g Lot 141499 ( sử dụng cho quân đội) , Hãng sản xuất Medtrade, Năm sản xuất 2016, hạn sử dụng đến 02-2020 Hàng mới 100%",Celox
877,Chỉ khâu phẫu thuật - NOVOSYN VIOLET 2/0 (3) 70CM HR26 (M) (PAC/36PCS) (C0068042).  Hàng mới 100%. HSX: B. Braun Surgical S.A,NOVOSYN
6309,"CHỈ PHẪU THUẬT NEOPLENE(POLYPROPYLENE) SỐ 6/0, 3/8 KIM TAM GIÁC 13MM, 75CM (SIZE NHỎ). Hãng sản xuất SETPA, Hàng có GP bộ y tế, mới 100%",NEOPLENE
836,Chỉ khâu phẫu thuật - MONOSYN VIOLET 6/0 (0.7) 70CM HR13 (PAC/36PCS) (C0022007). Hàng mới 100%. HSX; B.BRAUN,MONOSYN
4839,"Chỉ phẫu thuật Chromic Catgut tự tiêu tự nhiên, tiệt trùng(DemeTECH Absorbable (DemeGUT),12 sợi/hộp, code: CC222036B0P, nsx: DemeTECH,mới100%",CatGut
10072,PROLENE SOFT MESH 6.4X11.4CM_Lưới điều trị vô trùng _Hiệu Ethicon_Product code SPMS_Hộp 6 cái_Hàng mới 100%_Loại C,MESH
6933,Chỉ phẫu thuật tự tiêu tổng hợp bán thành phẩm PGLA Multifilament (Neosorb) USP 4-0 (PGLA  Violet). Hãng sản xuất Samyang Biopharmaceuticals Corporation / Hàn Quốc. Hàng mới 100%.,NEOSORB
